id,eiin,geographical_position,has_student_toilet,total_toilet_for_boys,total_toilet_for_girls,total_toilet_for_special_needs,has_teacher_toilet,total_toilet_for_male_teachers,total_toilet_for_female_teachers,total_toilet_for_commons,has_wash_block,total_wash_block_for_boys,total_wash_block_for_girls,total_wash_block_for_girls_with_napkin_facility,total_wash_block_for_male_teachers,total_wash_block_for_female_teachers,total_wash_block_for_commons,has_common_room,total_common_room_for_boys,total_common_room_for_girls,has_pta,has_fast_aid_box,conducts_cleaning_program,cleaning_program_number,has_playground,conducts_assembly,celebrates_national_days,has_shahid_minar,conducts_co_curricular_activities,annual_cultural_program,bncc,scout,girls_guide,rover,annual_sports,debate,conducts_awareness_programs,baalyabibaha_rodh,evtijing_protirodh,madok_birodhi_karyakram,sontrash_birodhi_karyakram,jangibad_domon_karyakram,nirapod_shorok_chai_karyakram,community_interaction,acid_nikkhep_protirudh,booling_protirudh,has_boundary_wall,boundary_type,has_safe_water,tubewell,deep_tubewell,supply_water,tap_water,rain_water,purifying_plant,fountain,well,has_ramp_for_disabled,sports_field,garden,open_space,enclosed_with_plants,few_plants,no_plants,pond_or_waterbody,has_electricity,national_grid,generator,solar,has_boundary_marked_wall,has_pond,has_temporary_wall,has_permanent_wall,has_partial_wall,has_natural_wall,was_flooded,flooded_year,days_closed_for_flood
46951,201294006,4,true,2,2,0,true,1,1,1,true,0,0,0,0,0,1,false,,,true,true,true,3,true,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,true,true,,true,true,,true,true,,,,,false,true,true,true,true,,,,true,true,,,,,,,true,,true,2022,15
46952,302630004,1,true,1,2,0,true,1,2,0,false,,,,,,,false,,,false,false,false,,false,true,true,false,true,true,,,,,true,,true,true,true,true,,,false,,true,true,false,,true,,,,true,,true,,,false,,,,,,true,,true,true,,,,,,,,,false,,
46953,111119,1,true,3,3,0,true,0,0,1,false,,,,,,,false,,,true,true,true,12,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,false,false,true,true,,true,true,true,false,false,false,false,false,false,true,true,true,true,true,false,false,true,true,true,false,false,false,false,false,false,true,false,false,,
46954,127214,1,true,1,1,0,true,0,0,1,true,1,1,0,1,1,1,false,,,true,false,true,3,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,true,false,,true,true,,,,,,,,false,true,,,true,,,,true,true,,,,,,,,,false,,
46955,126911,1,true,3,2,0,true,1,0,0,true,3,2,0,1,1,0,true,0,1,true,true,true,12,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,true,true,false,,true,true,true,true,false,false,false,false,false,true,true,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,,
46956,456131025,1,true,0,2,0,true,1,1,0,false,,,,,,,false,,,false,true,true,6,false,true,true,false,true,false,false,false,false,false,true,false,true,true,false,true,false,false,false,false,false,false,false,,true,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,,
46957,106050,1,true,0,2,0,true,2,2,0,false,,,,,,,false,,,true,true,true,1,false,true,true,true,true,true,,,,,true,true,true,true,,true,,,,,,,true,,true,true,true,,,,,,,false,true,,true,,true,,,true,true,,,true,,,,,,false,,
46958,118174,1,true,20,14,0,true,12,11,11,false,,,,,,,true,1,1,false,true,true,6,true,false,true,true,true,true,,,,true,true,true,true,true,true,true,,,true,,true,true,true,,true,true,true,,false,,true,,,true,true,false,true,true,,,,true,true,,,,,,true,true,,false,,
46959,306704144,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,true,true,true,25,true,true,true,true,true,true,,,,false,true,true,true,true,true,true,,,true,,true,true,true,,true,,true,,,,,,,false,false,,,,,true,,true,,true,,true,,,,,,false,,
46960,7c4f9cd9-5e4e-4bd0-8e67-f3eef7c5ed5c,1,true,0,4,0,true,1,3,0,false,,,,,,,false,,,false,false,true,12,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,,false,,true,true,true,,,,,,,false,,,,,true,,,true,true,,,,,,,,,false,,
46961,124089,1,true,1,1,0,true,0,0,1,false,,,,,,,true,0,1,true,false,true,3,true,true,true,false,true,true,,,,,true,,true,true,true,true,,,,,,,false,,true,true,,,,,,,,false,true,false,true,,true,false,,true,true,,,,,,,,,false,,
46962,100713,1,true,2,1,0,true,2,0,0,false,,,,,,,true,0,1,false,false,true,6,true,true,true,true,true,true,,,,,true,,true,true,true,true,,,,,,,true,,true,,true,,,,,,,false,true,,true,,true,,,true,true,,,,,,true,,,false,,
46963,132451,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,true,true,true,12,false,false,true,false,true,,,,,,,true,true,true,true,true,,,true,,true,true,true,,true,,true,,,,,,,false,,,,,true,,,true,true,,,true,,,,,,false,,
46964,114756,1,true,3,2,0,true,1,0,1,false,,,,,,,false,,,true,true,true,1,true,true,true,false,true,true,,true,true,,true,,true,true,true,true,,,,true,,,true,,true,,true,,,,,,,true,true,true,true,,,,true,true,true,,,,,,,true,,false,,
46965,124109,1,true,1,1,0,false,,,,false,,,,,,,false,,,false,false,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,,false,,true,true,,,,,,,,false,true,,true,,true,,true,true,true,,,,,,,,,false,,
46966,132904,1,false,,,,true,0,0,1,false,,,,,,,false,,,false,false,true,6,true,false,true,false,true,true,,,,,,,true,true,,true,,,,,true,,false,,true,true,,,,,,,,false,true,,true,,true,,,true,true,,,,,,,,,false,,
46967,5bc44789-d344-485c-a33b-59635c5c0d64,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,false,true,true,8,false,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,true,true,,true,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,,
46968,101347,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,false,true,true,3,true,false,true,false,true,true,,,,,true,,true,true,true,false,,,,,,,false,,true,,true,,,,,,,false,true,,true,true,,,,true,true,,,,,,,,,false,,
46969,107807,2,true,2,1,1,true,1,1,1,true,0,0,1,0,0,1,false,,,true,true,true,5,true,true,true,false,true,true,,,true,,false,true,true,true,true,true,,,true,,true,,false,,true,,true,,,,,,,false,true,true,true,,,,,true,true,,,,,,,,,false,,
46970,120523,1,false,,,,false,,,,false,,,,,,,false,,,false,false,false,,false,false,false,false,false,,,,,,,,false,,,,,,,,,,false,,false,,,,,,,,,false,,,,,true,,,false,,,,,,,,,,true,2021,150
46971,456131016,1,true,3,0,0,true,1,0,0,false,,,,,,,false,,,false,true,true,6,false,true,true,false,true,false,false,false,false,false,true,false,true,true,false,true,false,false,false,false,false,false,false,,true,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,,
46972,903442,1,true,11,11,0,true,3,3,1,true,2,2,1,2,2,1,false,,,true,true,true,3,true,true,true,false,true,true,,,,,true,true,true,true,true,,,,,,true,true,true,,true,true,,,,,true,,,true,true,,,,true,,,true,true,true,,false,,,true,,,false,,
46973,c979e374-6507-4b2f-a6ab-b4a54a3581d7,1,true,2,1,0,true,0,0,1,false,,,,,,,false,,,false,true,true,5,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,true,,false,,true,,,true,,,,,,false,,,,,,true,,true,true,,,,,,,,,false,,
46974,6363e4b6-8265-4b45-ac7f-7c656f254e0e,1,true,1,1,0,true,0,0,1,true,0,0,0,0,0,2,false,,,true,true,true,6,false,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,true,,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,true,true,false,true,false,false,false,true,false,false,false,,
46975,118980,1,true,0,4,0,true,1,1,0,true,0,0,1,0,0,3,false,,,true,true,true,9,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,false,true,,true,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,false,false,false,true,false,true,2020,3
46976,128676,1,true,5,5,1,true,2,2,1,true,1,1,1,1,1,1,true,1,1,true,true,true,6,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,,,,,true,,true,,true,,true,,true,,,,,false,true,true,true,true,,,true,true,true,,,true,,,true,,,false,,
46977,302947041,1,true,0,35,0,true,1,6,0,false,,,,,,,true,0,1,false,true,true,12,true,false,true,false,false,,,,,,,,false,false,,,,,,,,,true,,true,true,,true,,,,,,false,true,true,true,true,,,,true,true,,,true,,,true,,,false,,
46978,609117058,1,true,0,6,0,true,1,2,0,false,,,,,,,true,0,1,false,false,true,12,,true,true,false,true,false,,,,,,,true,true,true,,,,true,,,,true,,true,true,,,,,,,,false,,,,true,,,true,true,true,,true,true,,false,true,,,true,2022,30
46979,108735,1,true,4,0,0,true,2,2,1,false,,,,,,,true,1,0,true,true,true,12,true,true,true,true,true,true,,true,,,true,true,true,,true,true,,,true,,true,true,true,,true,true,,,,,,,,true,true,true,true,true,,,true,true,true,,,true,,,,true,,false,,
46980,456194065,1,true,1,0,0,true,1,0,0,true,0,0,0,0,0,1,false,,,false,false,true,30,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,,
46981,123395,1,true,2,2,1,true,1,1,1,false,,,,,,,true,0,1,true,true,true,12,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,,false,,true,true,,true,,true,,,,true,true,,true,,true,,true,true,true,,,,,,,,,false,,
46982,107140,5,true,4,3,0,true,0,0,1,true,1,1,0,0,1,0,true,0,1,true,true,true,6,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,true,,true,,false,,true,true,true,false,true,,,,,true,true,true,true,,true,,,true,true,,,,,,,,,true,2024,15
46983,123024,1,true,0,7,1,true,2,2,1,true,0,1,0,2,2,0,true,0,1,true,true,false,,true,true,true,false,true,true,true,,true,,true,true,true,true,true,,,,,,,true,true,,true,true,,,,,,,,false,true,,true,true,,,,true,true,,,,,true,,true,,false,,
46984,108626,1,true,6,6,2,true,2,2,1,true,3,3,0,1,1,0,true,1,1,true,false,true,2,true,true,true,true,true,true,true,true,true,,true,true,true,true,true,true,,,,,true,true,false,,true,,true,,,,,,,true,true,,,,,,true,true,true,,true,,,,,,,false,,
46985,456131029,1,true,0,1,0,true,1,1,0,false,,,,,,,false,,,false,true,true,8,false,true,true,false,true,,,,,,,true,true,true,true,,,,,,,,false,,true,,,true,,,,,,false,,,,,true,,,true,true,,,,,,,,,false,,
46986,109738,1,true,1,1,0,false,,,,false,,,,,,,true,0,1,true,true,true,4,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,true,true,,true,true,,,,,,,,true,true,false,true,true,true,,,true,true,,,true,,true,,true,,true,2024,11
46987,106057,1,true,2,2,0,true,2,1,1,false,,,,,,,true,0,1,false,false,true,5,true,true,true,true,true,true,false,,,,true,true,true,true,true,true,,,true,,true,,true,,true,false,true,,,,,,,false,true,true,true,true,,,true,true,true,,,,,,,true,,false,,
46988,306768022,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,false,true,true,6,true,true,true,false,true,true,,true,,,true,,true,true,true,,,,true,,,true,true,,true,,true,,,,,,,false,true,,,,true,,,true,true,,,true,,,true,,,false,,
46989,8953ee7d-07f0-4721-b6c8-c9d1ff11cc03,1,true,1,1,0,true,0,0,1,false,,,,,,,true,0,1,true,true,true,30,false,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,,true,,true,true,,,,,,,,false,,,,,true,,,true,true,,,,,,true,,,false,,
46990,7643750d-aa44-4abb-aa2e-d04ce1c723bd,1,true,1,1,0,true,0,0,1,false,,,,,,,true,0,1,true,true,true,9,false,true,true,false,true,true,false,,,,true,true,true,true,true,true,,,,,,,false,,true,,true,,,,,,,false,,,true,,,true,,true,true,true,,,,,,,,false,,
46991,d61cd36a-b4dd-4af6-a492-3d275ad6969c,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,false,true,true,20,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,true,true,true,true,false,,true,,true,,,,,,,false,true,,true,,true,,,true,true,,,,,,,,,false,,
46992,135376,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,false,true,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,,true,,true,,true,,,,,,,false,true,true,,,,,,true,true,,,,,,,true,,false,,
46993,d848c656-6ac6-4bf1-a638-9bf02e9b2b29,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,false,false,true,12,true,true,true,false,true,true,,,,,true,true,true,,true,true,,,true,,true,,true,,true,true,true,,,,,,,false,true,,true,true,,,,true,true,,,true,,,,,,false,,
46994,140342,2,true,2,2,0,true,1,1,0,true,0,1,0,1,1,1,true,0,1,false,true,true,4,false,true,true,false,true,true,,,,,,,true,true,true,true,,,true,false,true,true,true,,true,true,true,,,,,,,false,true,,,,,,,true,true,,,true,,,,,,false,,
46995,a1545930-0a64-459a-96fa-a70e0ec85f7b,2,true,1,1,0,false,,,,false,,,,,,,false,,,false,false,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,,,,,,,,true,,true,true,,,,,,,,false,true,,,,true,,,true,true,,,,,,true,,,true,2022,15
46996,103127,2,true,2,3,0,true,5,0,1,false,,,,,,,false,,,true,true,true,65,true,true,true,true,true,true,,false,,,true,true,true,true,true,true,,,true,true,true,true,true,,true,,true,false,,false,,,,false,true,true,true,true,,,,true,true,,,true,,,true,,,false,,
46997,306758139,1,true,3,3,0,true,2,1,1,true,1,1,0,1,1,0,true,1,1,true,true,true,6,true,true,true,false,true,true,,true,,,true,,true,true,true,true,,,,,true,true,true,,true,,true,,,,,,,false,true,,true,,,,,true,true,,,true,,,,,,false,,
46998,134354,1,true,4,1,0,true,1,1,0,true,0,1,0,1,0,1,true,0,1,true,true,true,3,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,true,true,,true,true,,,true,,,,,false,true,,true,,true,,,true,true,,,,,,,true,,false,,
46999,109631,1,true,1,2,0,true,1,1,0,false,,,,,,,true,1,1,true,false,true,8,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,true,,true,true,true,,true,true,,,,,,,,false,true,,true,,true,,true,true,true,,,,,,,true,,true,2021,13
47000,605880029,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,true,false,true,3,true,true,true,false,true,true,,,,,,,true,true,true,true,,,true,,true,,false,,true,,true,,,,,,,false,true,,true,,true,,,true,true,,,,,,,,,true,2024,10
47001,553230010,1,true,2,2,0,true,1,1,0,true,0,0,0,0,0,1,false,,,false,true,true,6,true,true,true,false,true,true,,,,,true,,false,,,,,,,,,,true,,true,true,,,true,,,,,false,,true,true,,true,,,true,true,false,,,,,,true,,false,,
47002,c08e705b-ad88-4703-8a6f-5a75a2426d8e,1,true,1,1,0,true,0,0,1,true,1,0,0,0,0,1,false,,,false,true,true,3,true,false,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,,true,,true,true,true,,,,,,,false,true,true,false,true,true,,,true,true,,,,,,true,,,false,,
47003,113833,1,true,0,13,1,true,1,1,2,false,,,,,,,true,0,1,true,true,true,12,true,true,true,false,true,true,,,true,,true,true,true,true,true,,,,,,true,,true,,true,true,,true,,,,,,true,true,true,,,true,,,true,true,,,,,,,true,,false,,
47004,408782019,1,true,12,0,0,true,3,0,0,false,,,,,,,false,,,true,true,true,6,true,false,true,false,true,,,,,,false,true,true,true,true,true,,,true,,,,true,,true,,true,,,,,,,false,true,true,true,,,,,true,true,true,,,,,true,,,false,,
47005,97edbb79-600c-44bd-ab8b-832f22a115c3,9,true,0,5,0,true,2,2,0,false,,,,,,,false,,,false,true,true,13,false,false,true,false,true,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,true,,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,,
47006,138902,1,true,1,1,0,true,1,1,0,true,0,0,1,1,1,0,true,0,1,false,false,true,2,true,true,true,true,true,true,,,true,,true,true,true,true,true,true,,,true,,true,,true,,true,true,true,,,,,,,false,true,,true,true,,,,true,true,,,,,,,true,,false,,
47007,201967043,1,true,2,1,0,true,1,0,0,true,0,0,0,0,0,1,true,0,1,false,false,true,12,true,true,true,false,true,true,,,,,,,true,,true,true,,,,true,,,true,,true,,,,true,,,,,false,true,,,true,,,true,true,true,,,,,,,true,,false,,
47008,302604017,1,true,2,2,0,true,1,1,0,true,0,0,0,0,0,1,false,,,false,true,true,5,false,true,true,false,true,true,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,true,,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,,
47009,105497,1,true,2,3,0,true,2,1,0,false,,,,,,,true,1,1,true,false,true,3,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,,false,,true,true,true,,,,,,,false,,,true,,true,,,true,true,,,,,,,,,false,,
47010,5af97506-caeb-4a64-b342-03050e82bc8a,13,true,1,1,0,true,0,0,1,false,,,,,,,false,,,false,false,true,3,false,false,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,false,false,false,,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,true,2021,15
47011,117299,1,true,9,9,2,true,2,2,0,true,2,2,1,1,2,1,true,1,1,true,true,true,12,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,true,,true,,false,,true,true,,true,,,,,,true,true,,true,,true,,,true,true,,true,,,,,,,false,,
47012,da43fe92-462a-48e6-9030-96050090bc45,1,true,0,3,0,true,1,1,0,false,,,,,,,false,,,false,false,true,6,false,false,true,false,true,true,,,,,true,,true,true,true,true,,,,,,,true,,true,true,,,,true,,,,false,,,true,true,,,,true,true,,true,,,true,,,,false,,
47013,116211,6,true,0,1,0,true,1,1,1,true,0,0,0,0,0,0,true,0,1,false,true,true,12,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,true,true,true,true,false,,true,,true,,,,,,,false,true,,,,,true,,true,true,,,,,,,,,true,2025,0
47014,33832e78-1caf-4947-bd35-77d0e64ec475,1,true,0,1,0,true,1,0,0,false,,,,,,,false,,,false,false,false,,false,false,true,false,true,true,,,,,true,,true,true,true,true,,,,,true,,true,,true,true,,,,,,,,false,,true,true,true,,,true,true,true,,true,,,true,,,,false,,
47015,3ec19ee0-04bc-4bd9-8631-b194b4d3f836,1,true,0,2,0,true,2,2,0,false,,,,,,,false,,,true,true,true,10,false,true,true,false,true,true,,,,,true,,true,true,true,,,,true,,,,true,,true,,,true,,,,,,false,,,true,,true,,,true,true,,,,,,true,,,false,,
47016,115784,1,true,1,2,0,true,1,1,0,false,,,,,,,true,0,1,false,true,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,,true,,true,,true,,,,,,,false,true,,true,true,,,,true,true,,,,,,,true,,false,,
47017,201557007,1,true,2,2,0,true,1,1,1,true,1,1,0,1,1,1,true,0,1,true,true,true,6,false,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,false,false,true,true,true,,true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,,
47018,554906013,1,true,6,0,0,true,1,0,0,false,,,,,,,false,,,true,false,true,30,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,,true,,true,true,,,true,,,,,false,true,,,true,true,,,true,true,,,,,true,,,,false,,
47019,125830,1,true,2,3,0,true,1,1,1,false,,,,,,,true,0,1,true,true,true,4,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,,,true,,true,,true,true,,,true,,,,,true,true,,true,true,,,true,true,true,,,,,,,true,,false,,
47020,202266043,1,true,7,2,0,true,2,1,2,false,,,,,,,false,,,false,false,true,24,true,true,true,false,true,true,,,,,true,,true,true,true,true,,,,,true,true,false,,true,,true,,,,,,,false,true,true,true,,,,,true,true,,true,,,,,,,false,,
47021,381610b6-4757-48ec-9898-84a35096c0db,1,true,0,1,0,true,0,0,1,false,,,,,,,false,,,true,false,true,12,false,true,true,false,true,true,,,,,true,,true,,true,,,,,,,,false,,true,,true,,,,,,,false,,,true,,,,,true,true,,,,,,,,,false,,
47022,138406,7,true,24,24,0,true,4,4,2,true,15,15,5,5,5,5,true,1,1,true,true,true,30,true,true,true,true,true,true,false,,,,true,true,true,true,true,true,,,true,,,true,true,,true,,true,,,,,,,false,true,true,true,true,,,,true,true,,,,,,true,,,false,,
47023,119559,1,true,3,9,0,true,3,2,0,false,,,,,,,true,0,0,true,true,true,9,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,,true,,true,,true,,true,,,,,true,true,,true,true,false,false,,true,true,,,,,,true,,,false,,
47024,134356,1,true,2,1,0,true,2,1,0,true,0,0,0,0,0,1,true,0,1,false,false,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,true,true,,true,,true,,,,,,,false,true,,true,,true,,,true,true,,,,,,,true,,false,,
